seed,tree_type,workload,n,queries,paint_count,query_count,centroid_build_ms,centroid_run_ms,naive_bfs_run_ms,lca_build_ms,lca_run_ms,speedup_vs_naive,speedup_vs_lca,centroid_memory_bytes,naive_memory_bytes,lca_memory_bytes,checksum
1051,random,read_heavy,11600,50000,507,49493,37.855,3.503,525.533,1.429,565.857,150.015,161.526,1400832,58000,712704,612274
1051,random,read_heavy,11700,50000,477,49523,34.241,2.933,411.608,1.43,647.098,140.337,220.627,1753088,58500,749568,633063
1051,random,read_heavy,11800,50000,491,49509,37.691,2.768,397.361,1.531,617.862,143.54,223.192,1327104,59000,708608,574110
1051,random,read_heavy,11900,50000,531,49469,40.864,2.628,444.5,1.426,636.39,169.133,242.148,2052096,59500,692224,569418
1051,random,read_heavy,12000,50000,523,49477,44.609,4.256,374.866,0.921,634.39,88.077,149.054,1593344,60000,729088,552202
1051,random,read_heavy,12100,50000,530,49470,46.437,4.35,513.332,1.648,667.133,117.999,153.353,1691648,60500,675840,619526
1051,random,read_heavy,12200,50000,494,49506,39.227,2.916,396.175,1.972,630.09,135.844,216.051,1880064,61000,724992,555209
1051,random,read_heavy,12300,50000,530,49470,47.155,3.021,414.204,1.675,655.964,137.108,217.135,1486848,61500,794624,582914
1051,random,read_heavy,12400,50000,512,49488,40.621,2.835,384.165,1.502,598.523,135.522,211.142,1343488,62000,700416,528517
1051,random,read_heavy,12500,50000,480,49520,31.902,3.009,454.033,1.526,689.856,150.887,229.256,1482752,62500,753664,604833
1051,random,read_heavy,12600,50000,491,49509,51.782,2.905,480.007,1.566,706.768,165.246,243.311,1929216,63000,778240,595077
1051,random,read_heavy,12700,50000,483,49517,43.272,3.162,428.034,1.554,552.703,135.351,174.773,1040384,63500,794624,611029
1051,random,read_heavy,12800,50000,486,49514,45.121,4.615,485.35,1.604,655.177,105.166,141.964,2220032,64000,774144,663067
1051,random,read_heavy,12900,50000,518,49482,44.699,2.906,483.533,1.605,608.583,166.386,209.416,1396736,64500,765952,607825
1051,random,read_heavy,13000,50000,498,49502,47.648,3.181,438.01,1.693,696.061,137.7,218.825,1568768,65000,823296,592948
1051,random,read_heavy,13100,50000,509,49491,41.584,2.99,401.648,1.591,706.059,134.339,236.156,1564672,65500,774144,620738
1051,random,read_heavy,13200,50000,500,49500,42.409,3.323,483.49,1.616,682.16,145.511,205.303,2019328,66000,823296,636317
1051,random,read_heavy,13300,50000,509,49491,42.258,3.148,482.569,1.055,703.181,153.304,223.388,1744896,66500,865012,629713
1051,random,read_heavy,13400,50000,514,49486,40.704,2.813,452.142,1.632,690.606,160.739,245.514,1912832,67000,897024,625683
1051,random,read_heavy,13500,50000,504,49496,40.666,3.03,507.136,1.085,718.562,167.383,237.165,1519616,67500,878012,632007
1051,random,read_heavy,13600,50000,509,49491,48.846,3.051,562.767,1.176,668.465,184.429,219.068,1409024,68000,884512,647700
1051,random,read_heavy,13700,50000,509,49491,44.027,2.853,552.988,1.759,630.362,193.8,220.916,1662976,68500,1007616,655793
1051,random,read_heavy,13800,50000,481,49519,42.794,2.976,633.846,1.109,747.866,213.007,251.325,1880064,69000,897512,648905
1051,random,read_heavy,13900,50000,541,49459,51.426,2.993,466.393,0.854,698.672,155.807,233.404,1716224,69500,904012,616769
1051,random,read_heavy,14000,50000,521,49479,44.176,3.022,467.05,1.675,661.652,154.565,218.967,2080768,70000,888832,640367
1051,random,read_heavy,14100,50000,491,49509,42.585,3.196,631.722,1.095,709.208,197.679,221.926,1896448,70500,917012,683434
1051,random,read_heavy,14200,50000,469,49531,46.544,3.054,559.391,1.353,707.306,183.185,231.623,1843200,71000,923512,679755
1051,random,read_heavy,14300,50000,534,49466,46.402,3.08,552.598,1.802,675.16,179.415,219.208,1605632,71500,880640,611381
1051,random,read_heavy,14400,50000,480,49520,44.66,2.961,553.643,1.296,814.937,186.985,275.233,2084864,72000,936512,629534
1051,random,read_heavy,14500,50000,530,49470,53.792,3.071,524.068,1.088,714.757,170.623,232.706,2068480,72500,943012,627084
1051,random,read_heavy,14600,50000,470,49530,47.486,2.954,580.27,1.841,735.78,196.469,249.121,2252800,73000,1011712,689984
1051,random,read_heavy,14700,50000,513,49487,48.078,3.048,705.326,1.231,714.509,231.437,234.45,2002944,73500,956012,659439
1051,random,read_heavy,14800,50000,477,49523,40.982,3.485,588.45,1.571,750.957,168.842,215.47,2084864,74000,962512,655464
1051,random,read_heavy,14900,50000,475,49525,54.65,3.971,568.406,1.802,766.645,143.146,193.071,2236416,74500,819200,674686
1051,random,read_heavy,15000,50000,508,49492,49.694,3.215,506.672,0.667,754.101,157.601,234.564,2076672,75000,975512,619657
1051,random,read_heavy,15100,50000,498,49502,45.773,2.671,513.245,0.892,806.608,192.155,301.987,2043904,75500,982012,648038
1051,random,read_heavy,15200,50000,514,49486,50.81,3.1,561.376,1.573,695.65,181.071,224.381,2314240,76000,905216,670603
1051,random,read_heavy,15300,50000,493,49507,49.801,3.585,814.322,1.204,793.417,227.166,221.334,2252800,76500,995012,767964
1051,random,read_heavy,15400,50000,473,49527,51.16,3.117,779.461,1.793,721.402,250.084,231.456,2314240,77000,1001512,747944
1051,random,read_heavy,15500,50000,507,49493,49.45,3.016,659.834,1.9,743.245,218.749,246.401,2142208,77500,868352,690841
1051,random,read_heavy,15600,50000,530,49470,55.409,4.372,632.553,1.159,839.327,144.673,191.965,2387968,78000,1014512,690417
1051,random,read_heavy,15700,50000,478,49522,70.164,4.253,819.28,1.195,720.592,192.649,169.443,2269184,78500,1021012,729772
1051,random,read_heavy,15800,50000,509,49491,62.325,3.139,1198.65,1.697,777.108,381.894,247.589,2551808,79000,1027512,851041
1051,random,read_heavy,15900,50000,517,49483,48.639,3.182,647.537,1.37,746.311,203.494,234.534,274432,79500,1034012,717251
1051,random,read_heavy,16000,50000,497,49503,66.777,4.068,524.229,1.31,830.97,128.86,204.26,2805760,80000,1040512,676627
1051,random,read_heavy,16100,50000,505,49495,51.604,3.183,594.578,1.258,784.953,186.815,246.631,2273280,80500,1047012,683133
1051,random,read_heavy,16200,50000,555,49445,53.299,4.011,669.719,1.239,792.593,166.966,197.6,274432,81000,1053512,703501
1051,random,read_heavy,16300,50000,484,49516,60.667,3.972,699.51,1.25,731.88,176.119,184.269,1484692,81500,1060012,748994
1051,random,read_heavy,16400,50000,515,49485,53.345,3.062,686.554,1.349,808.84,224.225,264.163,2457600,82000,1132112,702715
1051,random,read_heavy,16500,50000,489,49511,53.913,3.172,656.37,1.442,744.585,206.926,234.737,2404352,82500,1139012,694074
1051,random,read_heavy,16600,50000,488,49512,69.029,3.462,613.712,0.959,827.59,177.286,239.07,2789376,83000,1145912,681709
1051,random,read_heavy,16700,50000,476,49524,55.175,3.211,643.021,1.066,769.883,200.281,239.794,2469888,83500,1153324,747635
1051,random,read_heavy,16800,50000,541,49459,52.882,3.018,779.821,1.417,867.742,258.382,287.513,2289664,84000,1160224,720354
1051,random,read_heavy,16900,50000,478,49522,53.412,2.892,754.901,2.154,795.156,261.022,274.941,413696,84500,1052672,763861
1051,random,read_heavy,17000,50000,533,49467,54.022,3.213,720.799,1.341,825.516,224.338,256.93,2748416,85000,1174024,699929
1051,random,read_heavy,17100,50000,497,49503,69.919,4.719,943.036,1.248,740.453,199.855,156.922,1814528,85500,1180924,820716
1051,random,read_heavy,17200,50000,493,49507,53.831,3.189,648.919,2.534,795.041,203.468,249.284,274432,86000,1609728,732728
1051,random,read_heavy,17300,50000,504,49496,67.874,5.503,639.406,1.455,825.587,116.19,150.022,2723840,86500,1194724,779318
1051,random,read_heavy,17400,50000,478,49522,59.331,3.279,599.167,1.929,819.268,182.734,249.861,2301952,87000,1201624,712955
1051,random,read_heavy,17500,50000,497,49503,57.458,3.408,685.443,1.516,823.476,201.134,241.637,2830336,87500,1208524,701996
1051,random,read_heavy,17600,50000,491,49509,59.478,3.871,718.46,2.318,843.396,185.581,217.853,3104768,88000,1138688,763278
1051,random,read_heavy,17700,50000,467,49533,56.633,3.074,658.561,1.558,821.4,214.243,267.217,2236416,88500,1222324,732889
1051,random,read_heavy,17800,50000,533,49467,65.851,4.361,771.222,2.033,911.092,176.829,208.899,2637824,89000,1229224,723030
1051,random,read_heavy,17900,50000,531,49469,64.832,3.608,632.993,2.908,824.552,175.422,228.509,1630332,89500,1142784,735255
1051,random,read_heavy,18000,50000,509,49491,60.392,3.363,648.617,1.484,797.3,192.892,237.108,2453504,90000,1243024,738440
1051,random,read_heavy,18100,50000,489,49511,55.203,3.288,634.79,1.538,808.689,193.08,245.974,1656028,90500,1249924,745138
1051,random,read_heavy,18200,50000,508,49492,60.604,3.252,815.101,1.523,743.989,250.654,228.786,548864,91000,1256824,753139
1051,random,read_heavy,18300,50000,549,49451,82.544,4.535,770.737,1.582,938.562,169.953,206.96,2379776,91500,1263724,758669
1051,random,read_heavy,18400,50000,483,49517,57.179,3.53,749.659,1.66,857.43,212.362,242.891,274432,92000,1270624,771352
1051,random,read_heavy,18500,50000,483,49517,66.787,3.576,656.0,1.885,874.69,183.445,244.6,2727936,92500,1277524,720581
1051,random,read_heavy,18600,50000,520,49480,59.931,3.425,655.427,1.72,821.179,191.394,239.795,274432,93000,1284424,726831
1051,random,read_heavy,18700,50000,476,49524,79.689,4.598,934.999,1.499,788.867,203.354,171.571,274432,93500,1291324,810375
1051,random,read_heavy,18800,50000,503,49497,62.6,3.356,752.41,1.664,836.726,224.198,249.322,2658304,94000,1298224,782891
1051,random,read_heavy,18900,50000,520,49480,84.191,4.459,818.701,2.001,840.419,183.598,188.468,274432,94500,1305124,774885
1051,random,read_heavy,19000,50000,511,49489,60.456,3.161,708.473,2.496,843.726,224.129,266.918,458752,73728,1163264,760852
1051,random,read_heavy,19100,50000,483,49517,81.099,3.005,706.177,1.733,855.688,235.001,284.755,2338816,95500,118784,761423
1051,random,read_heavy,19200,50000,548,49452,64.956,4.073,1012.881,1.058,939.934,248.663,230.755,1771896,96000,1325824,810719
1051,random,read_heavy,19300,50000,475,49525,63.12,3.121,801.555,3.142,827.577,256.818,265.156,274432,96500,1183744,761962
1051,random,read_heavy,19400,50000,501,49499,66.607,3.582,897.942,1.701,903.906,250.682,252.347,2748416,97000,1339624,827992
1051,random,read_heavy,19500,50000,493,49507,65.365,3.358,725.942,1.545,843.042,216.17,251.04,274432,97500,1346524,800538
1051,random,read_heavy,19600,50000,510,49490,89.743,5.189,656.202,1.623,917.472,126.458,176.808,2842624,98000,1353424,727626
1051,random,read_heavy,19700,50000,494,49506,65.363,3.558,666.34,2.244,846.929,187.264,238.015,1878860,98500,1360324,719846
1051,random,read_heavy,19800,50000,483,49517,69.675,2.254,784.361,1.653,879.346,347.924,390.058,1891624,99000,1367224,811981
1051,random,read_heavy,19900,50000,468,49532,68.679,3.422,673.026,1.381,860.76,196.659,251.515,2568192,99500,1374124,780229
1051,random,read_heavy,20000,50000,463,49537,89.031,5.918,918.022,1.743,916.78,155.132,154.922,2797568,100000,1381024,859680
1051,random,read_heavy,20100,50000,497,49503,69.567,3.35,693.665,2.593,894.071,207.046,266.863,548864,100500,1527808,761416
1051,random,read_heavy,20200,50000,518,49482,77.492,3.371,808.503,1.703,864.236,239.826,256.359,2740224,101000,1394824,845661
1051,random,read_heavy,20300,50000,506,49494,69.588,3.397,689.811,1.793,923.178,203.083,271.787,3190784,101500,1401724,727348
1051,random,read_heavy,20400,50000,504,49496,62.986,5.159,849.756,2.073,859.211,164.72,166.552,274432,102000,1408624,781856
1051,random,read_heavy,20500,50000,487,49513,68.305,3.628,788.738,1.146,924.773,217.409,254.906,274432,102500,1415524,785415
1051,random,read_heavy,20600,50000,536,49464,56.804,3.252,778.415,1.679,862.713,239.328,265.246,1950520,103000,1422424,778422
1051,random,read_heavy,20700,50000,480,49520,75.404,5.308,807.191,1.858,917.841,152.062,172.907,2560000,103500,1429324,832473
1051,random,read_heavy,20800,50000,498,49502,69.193,3.579,843.449,1.685,923.225,235.646,257.934,548864,104000,1436224,820813
1051,random,read_heavy,20900,50000,514,49486,65.836,3.122,1011.699,1.775,873.224,324.076,279.718,1953388,104500,1443124,861773
1051,random,read_heavy,21000,50000,499,49501,81.04,3.47,682.596,1.788,901.34,196.73,259.775,507904,105000,1450024,741056
1051,random,read_heavy,21100,50000,503,49497,72.916,3.214,820.545,1.108,901.27,255.319,280.437,2056412,105500,1456924,780422
1051,random,read_heavy,21200,50000,551,49449,93.153,4.839,663.446,3.145,888.061,137.107,183.525,3002368,106000,1462272,724247
1051,random,read_heavy,21300,50000,503,49497,69.797,3.337,942.129,1.994,893.637,282.328,267.797,3080192,106500,249856,849337
1051,random,read_heavy,21400,50000,511,49489,77.832,3.501,970.573,1.828,957.455,277.243,273.496,274432,107000,1477624,830454
1051,random,read_heavy,21500,50000,491,49509,95.468,4.646,851.269,1.821,920.836,183.214,198.187,3358720,107500,1484524,832950
1051,random,read_heavy,21600,50000,508,49492,67.794,3.686,1070.232,1.068,875.771,290.374,237.613,2034336,108000,1491424,818707
1051,random,read_heavy,21700,50000,489,49511,74.742,3.536,885.001,2.93,875.436,250.304,247.599,798720,108500,1380352,845188
1051,random,read_heavy,21800,50000,520,49480,75.96,3.419,875.21,2.096,956.396,255.992,279.738,3219456,109000,1505224,752488
1051,random,read_heavy,21900,50000,523,49477,74.041,3.284,966.638,1.898,976.223,294.303,297.221,3088384,109500,1512124,787569
1051,random,read_heavy,22000,50000,487,49513,71.156,3.519,757.0,1.809,963.216,215.118,273.719,548864,110000,1519024,780572
1051,random,read_heavy,22100,50000,518,49482,76.102,3.518,704.244,2.032,1011.153,200.155,287.382,532480,110500,1525924,754672
1051,random,read_heavy,22200,50000,485,49515,85.343,3.698,989.533,1.877,984.153,267.6,266.146,2089744,111000,1532824,818160
1051,random,read_heavy,22300,50000,516,49484,70.617,3.776,823.057,1.885,913.351,217.965,241.877,3248128,111500,1539724,852364
1051,random,read_heavy,22400,50000,490,49510,79.739,3.563,1091.979,1.822,928.555,306.434,260.574,1363968,112000,1546624,881917
1051,random,read_heavy,22500,50000,497,49503,82.998,3.413,780.933,2.019,945.179,228.785,276.902,278528,112500,1553524,772170
1051,random,read_heavy,22600,50000,467,49533,90.965,4.681,1148.883,1.425,1048.062,245.456,223.916,3420160,113000,1560424,964254
1051,random,read_heavy,22700,50000,522,49478,86.141,3.576,1208.04,2.17,951.339,337.838,266.049,274432,113500,1567324,882962
1051,random,read_heavy,22800,50000,491,49509,86.927,4.005,771.056,2.013,945.218,192.514,235.998,274432,114000,1574224,756129
1051,random,read_heavy,22900,50000,463,49537,73.364,3.874,1106.615,1.511,1047.285,285.622,270.309,2224028,114500,1581124,922561
1051,random,read_heavy,23000,50000,554,49446,74.079,3.416,752.151,2.208,934.997,220.172,273.695,552960,115000,1588024,758990
1051,random,read_heavy,23100,50000,520,49480,90.236,3.808,833.592,2.385,971.871,218.911,255.225,552960,115500,1594924,841913
1051,random,read_heavy,23200,50000,496,49504,113.343,3.981,896.548,1.941,954.074,225.229,239.681,2244256,116000,1601824,849998
1051,random,read_heavy,23300,50000,512,49488,80.872,3.528,822.562,2.677,1008.441,233.179,285.872,3211264,116500,1608724,821298
1051,random,read_heavy,23400,50000,531,49469,81.431,3.97,905.925,1.979,950.114,228.216,239.347,565248,117000,1615624,824637
1051,random,read_heavy,23500,50000,490,49510,103.564,3.363,967.166,1.956,965.165,287.59,286.995,843776,117500,1622524,863376
1051,random,read_heavy,23600,50000,493,49507,96.987,3.408,1107.309,1.508,996.811,324.962,292.534,274432,118000,1629424,858958
1051,random,read_heavy,23700,50000,476,49524,90.567,3.595,1049.723,1.984,974.335,292.003,271.033,274432,118500,1636324,929630
1051,random,read_heavy,23800,50000,526,49474,88.961,4.672,925.872,1.703,930.658,198.166,199.19,573440,119000,1643224,854952
1051,random,read_heavy,23900,50000,508,49492,82.543,3.603,1002.638,2.013,958.572,278.279,266.048,2295596,119500,1650124,853461
1051,random,read_heavy,24000,50000,512,49488,74.369,3.492,947.53,2.021,994.364,271.351,284.763,577536,120000,1657024,847006
1051,random,read_heavy,24100,50000,484,49516,81.057,3.646,939.751,2.862,1067.01,257.777,292.684,274432,120500,1663924,856764
1051,random,read_heavy,24200,50000,520,49480,100.975,3.464,1137.21,2.117,925.38,328.265,267.119,2339632,121000,1670824,920889
1051,random,read_heavy,24300,50000,466,49534,86.728,4.222,1026.503,2.098,1029.947,243.115,243.93,3223552,121500,1677724,904458
1051,random,read_heavy,24400,50000,510,49490,110.588,5.085,948.319,1.992,986.391,186.497,193.984,3817472,122000,1684624,878613
1051,random,read_heavy,24500,50000,510,49490,88.309,3.893,945.797,1.816,1039.481,242.973,267.04,274432,122500,1691524,862494
1051,random,read_heavy,24600,50000,513,49487,84.842,4.315,874.579,2.229,1024.955,202.693,237.544,2373304,123000,1698424,818837
1051,random,read_heavy,24700,50000,538,49462,86.544,3.747,899.028,2.119,1015.149,239.952,270.945,290816,123500,1705324,829679
1051,random,read_heavy,24800,50000,502,49498,85.317,3.403,950.585,1.432,989.239,279.305,290.662,2356936,124000,1712224,891794
1051,random,read_heavy,24900,50000,486,49514,101.33,4.75,1362.716,2.481,1055.495,286.9,222.219,598016,124500,1719124,982774
1051,random,read_heavy,25000,50000,486,49514,88.328,3.642,1114.678,2.429,1127.757,306.029,309.619,2455280,125000,1726024,903134
1051,random,read_heavy,25100,50000,512,49488,105.954,3.534,843.805,2.329,996.234,238.761,281.892,2430308,125500,1732924,793755
1051,random,read_heavy,25200,50000,493,49507,99.55,3.929,1018.297,2.78,1122.429,259.208,285.714,2501240,126000,1739824,895767
1051,random,read_heavy,25300,50000,510,49490,96.711,4.418,1341.036,3.354,1055.408,303.519,238.872,2504308,126500,1646592,960755
1051,random,read_heavy,25400,50000,483,49517,87.624,3.613,993.412,2.38,1071.236,274.97,296.511,3645440,127000,1753624,905149
1051,random,read_heavy,25500,50000,516,49484,97.08,3.531,1210.451,2.207,1009.518,342.817,285.91,274432,127500,1760524,930930
1051,random,read_heavy,25600,50000,478,49522,90.775,4.633,933.424,2.303,1179.019,201.495,254.51,3907584,128000,1767424,876315
1051,random,read_heavy,25700,50000,511,49489,89.414,3.89,1114.283,2.522,1135.637,286.477,291.968,548864,128500,1774324,934425
1051,random,read_heavy,25800,50000,510,49490,91.081,3.545,1099.363,1.508,1109.455,310.125,312.972,622592,129000,1781224,935252
1051,random,read_heavy,25900,50000,481,49519,89.763,3.508,1088.361,2.213,1064.761,310.242,303.515,622592,129500,1788124,911232
1051,random,read_heavy,26000,50000,493,49507,89.154,3.894,1432.852,0.921,1057.331,367.955,271.521,2523624,130000,1795024,1020384
