tree_type,workload,n,queries,paint_count,query_count,centroid_build_ms,centroid_run_ms,naive_bfs_run_ms,lca_build_ms,lca_run_ms,speedup_vs_naive,speedup_vs_lca,centroid_memory_bytes,naive_memory_bytes,lca_memory_bytes,speedup_vs_naive_mean,centroid_run_ms_mean,naive_bfs_run_ms_mean,speedup_vs_naive_std,centroid_run_ms_std,naive_bfs_run_ms_std
random,balanced,6900,50000,7395.0,42605.0,18.465,2.077,44.319,0.51,402.757,17.801,156.223,579444.0,34500.0,421412.0,18.531666666666666,2.2929999999999997,42.84733333333333,2.5236192924712983,1.4808622488266758,26.811808859779184
random,balanced,7000,50000,7494.0,42506.0,21.548,2.917,57.024,0.6,390.44,20.447,172.331,597624.0,35000.0,427512.0,23.332333333333334,2.5123333333333333,49.797666666666665,9.51400343353592,1.390874664854218,14.843283340734738
random,balanced,7100,50000,7497.0,42503.0,19.895,2.632,48.651,0.53,405.289,18.484,139.659,588404.0,35500.0,433612.0,17.473000000000003,2.6863333333333337,48.663333333333334,3.2410046281978677,0.8428145308033869,22.742502508152736
random,balanced,7200,50000,7527.0,42473.0,20.146,3.366,53.913,0.55,399.61,16.454,176.963,621040.0,36000.0,439712.0,17.121666666666666,2.6470000000000002,43.839999999999996,1.5494322616149867,1.4662799869056389,22.43864075651642
random,balanced,7300,50000,7545.0,42455.0,19.833,2.462,49.543,0.558,438.123,17.738,156.865,627756.0,36500.0,445812.0,19.447666666666667,2.3409999999999997,47.49466666666667,10.29255217782904,0.5231032402881866,28.633501607964988
random,balanced,7400,50000,7491.0,42509.0,21.077,2.748,58.008,0.559,435.609,20.563,157.708,626496.0,37000.0,451912.0,20.118,2.1733333333333333,44.626666666666665,1.3171404632764125,1.0592007993451165,23.29416043418036
random,balanced,7500,50000,7437.0,42563.0,20.995,2.647,61.863,0.553,417.153,20.359,156.493,629476.0,37500.0,458012.0,20.675666666666668,2.8240000000000003,58.96600000000001,2.547802451787293,1.195368980691736,26.030686640962816
random,balanced,7600,50000,7453.0,42547.0,21.202,2.691,58.95,0.571,440.205,21.906,161.644,648056.0,38000.0,464112.0,21.868333333333336,2.5083333333333333,54.999,0.6842779649625839,0.34447254365672353,9.016009261308467
random,balanced,7700,50000,7507.0,42493.0,22.417,2.705,58.489,0.566,433.169,21.662,177.6,661748.0,38500.0,470212.0,22.609333333333336,2.247333333333333,49.150666666666666,2.717786108827059,0.9247455505885571,16.272426749975963
random,balanced,7800,50000,7409.0,42591.0,20.057,2.728,59.488,0.592,407.822,19.783,104.395,669160.0,39000.0,476312.0,17.346999999999998,4.172,60.800333333333334,6.058185619473871,2.9610315770015014,17.76688758149084
random,balanced,7900,50000,7538.0,42462.0,25.146,3.207,56.734,0.58,468.706,18.21,177.681,692524.0,39500.0,482412.0,19.795666666666666,2.8516666666666666,50.637,6.487502935130999,1.3437114025464445,12.027489305752889
random,balanced,8000,50000,7567.0,42433.0,23.473,2.867,56.902,0.544,452.552,19.847,157.849,678584.0,40000.0,488512.0,19.84466666666667,2.3906666666666667,48.565333333333335,1.3955014630351819,1.2731811863726756,27.85298564486999
random,balanced,8100,50000,7487.0,42513.0,24.836,3.398,58.301,0.63,418.745,20.41,123.229,710612.0,40500.0,494612.0,18.94066666666667,2.738666666666667,50.24533333333333,3.09562422353446,1.4943899535707987,26.18303374961223
random,balanced,8200,50000,7453.0,42547.0,23.287,1.485,22.185,0.307,219.849,15.664,148.086,708536.0,41000.0,533512.0,16.073333333333334,1.9473333333333336,32.649,2.576503315218773,0.8612318696688674,19.709806721528246
random,balanced,8300,50000,7629.0,42371.0,10.281,1.795,35.286,0.491,295.009,19.656,163.688,200704.0,41500.0,540012.0,19.52033333333333,2.062,40.336999999999996,0.23758437097867705,0.7605044378568739,15.193798109755177
random,balanced,8400,50000,7487.0,42513.0,18.257,2.08,38.294,0.328,234.513,18.411,139.849,720744.0,42000.0,546512.0,15.973999999999998,2.215666666666667,36.85333333333333,4.546089418390271,0.6177753097472684,18.184850957138288
random,balanced,8500,50000,7461.0,42539.0,11.633,1.145,34.245,0.392,223.56,26.215,222.227,752500.0,42500.0,553012.0,25.280333333333335,1.3790000000000002,35.37466666666666,5.169761825590551,0.5302518269652637,16.143171693732718
random,balanced,8600,50000,7457.0,42543.0,24.398,1.353,34.771,0.49,238.243,16.451,157.112,738696.0,43000.0,559512.0,19.441666666666666,1.8613333333333333,34.507,5.419009626613827,1.087580954841217,15.928640902475012
random,balanced,8700,50000,7532.0,42468.0,21.48,3.134,41.927,0.342,302.987,13.376,136.292,758812.0,43500.0,566012.0,14.899333333333331,2.937333333333333,44.733000000000004,2.9512723244955428,0.6555130306358016,17.581746102136727
random,balanced,8800,50000,7483.0,42517.0,16.542,1.032,34.61,0.234,245.15,26.722,237.549,756288.0,44000.0,572512.0,26.084333333333333,1.71,38.702666666666666,7.791095964839178,1.2992474745020672,17.343038065267958
random,balanced,8900,50000,7514.0,42486.0,14.507,1.218,19.86,0.236,217.642,18.444,165.376,770980.0,44500.0,579012.0,17.905666666666665,1.7173333333333334,31.30933333333333,1.410760196962381,1.0192788300231361,20.364880783675936
random,balanced,9000,50000,7529.0,42471.0,13.0,2.167,42.06,0.376,325.727,24.761,176.701,791920.0,45000.0,585512.0,24.039666666666665,1.9476666666666667,45.214333333333336,4.317432724818458,1.0532693545970724,24.530080927981736
random,balanced,9100,50000,7507.0,42493.0,19.333,1.429,26.065,0.358,323.2,20.218,226.093,782364.0,45500.0,592012.0,19.656333333333333,1.7599999999999998,34.184333333333335,5.547864844544553,0.9240849528046648,19.74169418599461
random,balanced,9200,50000,7426.0,42574.0,22.809,2.17,36.929,0.38,222.661,17.02,102.618,807760.0,46000.0,598512.0,17.441,2.3876666666666666,42.17633333333333,1.2939292870941599,0.6227168966178236,14.314480651890007
random,balanced,9300,50000,7402.0,42598.0,19.951,2.3,41.499,0.544,278.564,18.039,153.044,823804.0,46500.0,605012.0,17.874333333333336,2.188,38.28666666666667,1.184614845987224,1.0704036621760968,16.686044178694164
random,balanced,9400,50000,7608.0,42392.0,14.082,1.224,38.184,0.336,238.281,22.998,187.111,809648.0,47000.0,611512.0,24.24066666666667,1.7763333333333333,41.89266666666666,9.927503529756779,1.06675504842177,25.591345750728568
random,balanced,9500,50000,7463.0,42537.0,13.349,2.358,42.008,0.552,311.268,20.799,161.874,819652.0,47500.0,618012.0,24.629333333333335,2.1793333333333336,44.50733333333334,16.204652798913443,1.1098388771949437,20.683565948195035
random,balanced,9600,50000,7550.0,42450.0,19.126,2.03,25.662,0.51,330.656,21.26,181.781,832072.0,48000.0,624512.0,18.793000000000003,1.9093333333333333,35.096000000000004,5.361564417220035,1.026333928764578,22.726352897022437
random,balanced,9700,50000,7495.0,42505.0,17.352,2.625,40.597,0.368,292.015,22.731,185.358,848396.0,48500.0,631012.0,22.93733333333333,2.102,43.629333333333335,7.577607164094307,1.1009809262653008,19.683466166641825
random,balanced,9800,50000,7447.0,42553.0,10.076,1.101,27.88,0.236,312.532,18.985,279.941,847104.0,49000.0,637512.0,23.218333333333334,2.1093333333333333,41.35333333333333,8.9913810581764,1.9849076384893412,29.5897431102964
random,balanced,9900,50000,7388.0,42612.0,27.819,2.004,35.37,0.603,359.721,18.456,180.911,241664.0,49500.0,644012.0,19.15533333333333,2.016,39.51,1.9513649923408316,0.9140590790534274,21.43695232536566
random,balanced,10000,50000,7488.0,42512.0,29.653,2.93,78.637,0.758,532.368,14.313,136.01,885448.0,50000.0,650512.0,18.407666666666668,3.7483333333333335,65.411,7.300128925802155,1.8885185551996397,26.909437136439696
random,balanced,10100,50000,7570.0,42430.0,41.764,2.293,58.591,0.807,541.764,28.375,117.066,902796.0,50500.0,657012.0,26.508,3.144,92.329,10.899097623197989,1.675312209708984,80.74194933861826
random,balanced,10200,50000,7428.0,42572.0,29.817,3.064,67.127,0.8,537.511,21.906,175.411,1269760.0,51000.0,663512.0,21.223333333333333,2.7910000000000004,60.550666666666665,4.020703213784044,0.5176456316825249,20.956244327964242
random,balanced,10300,50000,7530.0,42470.0,30.88,3.047,73.259,0.8,553.342,22.997,173.576,397312.0,51500.0,670012.0,21.951666666666668,2.7343333333333333,61.20133333333333,2.7672669429119647,0.667398181997324,20.93040740963571
random,balanced,10400,50000,7450.0,42550.0,31.899,3.086,67.648,0.805,522.214,21.92,169.215,274432.0,52000.0,676512.0,22.78533333333333,2.601,60.714666666666666,2.0955787585613046,1.3381289175561524,34.64233331248537
random,balanced,10500,50000,7413.0,42587.0,36.085,3.362,80.707,1.046,524.788,19.505,138.036,968228.0,52500.0,683012.0,20.647333333333332,3.4273333333333333,70.98166666666667,2.9597304494384846,0.9077650209901971,20.826974944368022
random,balanced,10600,50000,7597.0,42403.0,31.701,2.489,67.444,0.785,571.691,21.877,229.678,1761280.0,53000.0,689512.0,22.723,2.8033333333333332,61.373,4.0173731467216225,1.855576550114097,34.14372875067983
random,balanced,10700,50000,7466.0,42534.0,28.586,2.888,61.543,1.003,526.205,21.311,158.767,943628.0,53500.0,696012.0,28.349333333333334,3.030333333333333,91.851,13.11502033293633,0.7132323137192631,64.03912645406713
random,balanced,10800,50000,7538.0,42462.0,34.135,4.093,88.332,0.868,585.118,21.58,198.884,935400.0,54000.0,702512.0,22.012333333333334,3.1326666666666667,69.56766666666665,0.8710719449812024,1.7577065549554431,39.960889759029804
random,balanced,10900,50000,7607.0,42393.0,32.334,3.001,87.59,0.743,583.711,29.187,194.505,948756.0,54500.0,709012.0,31.078,2.5226666666666664,74.74900000000001,4.824924144481442,1.1357413144432729,25.99165283316935
random,balanced,11000,50000,7455.0,42545.0,33.178,2.764,73.953,0.88,539.894,24.471,223.714,990232.0,55000.0,715512.0,29.265333333333334,2.294,69.79033333333334,8.930395642598,1.0454874461226207,41.82763953814909
random,balanced,11100,50000,7602.0,42398.0,32.416,3.142,75.281,0.577,546.367,23.963,173.914,991980.0,55500.0,722012.0,30.171000000000003,2.8986666666666667,76.382,10.819323869817378,1.6614187712113202,28.772303401013964
random,balanced,11200,50000,7464.0,42536.0,34.456,3.318,84.129,0.629,567.28,25.294,170.95,983256.0,56000.0,728512.0,23.573666666666668,2.9363333333333337,66.68466666666667,3.030072991420065,1.689154916913583,33.95804367647426
random,balanced,11300,50000,7498.0,42502.0,24.79,2.349,82.465,0.879,584.032,31.336,188.781,274432.0,56500.0,735012.0,35.99733333333333,2.258,71.32966666666667,23.948679657411876,0.8850158190676594,32.63914613364347
random,balanced,11400,50000,7503.0,42497.0,33.562,3.015,87.365,0.903,626.076,24.458,207.619,1021920.0,57000.0,741512.0,24.610666666666663,3.3013333333333335,77.46,4.287039226941285,2.3605605972593318,46.464176082224895
random,balanced,11500,50000,7538.0,42462.0,33.109,2.788,87.533,1.067,599.778,31.4,165.607,1037044.0,57500.0,748012.0,27.121,3.0749999999999997,87.49900000000001,8.342693270161622,0.9785903126436519,47.71400908538288
random,balanced,11600,50000,7514.0,42486.0,38.487,3.152,89.018,0.908,580.334,28.239,184.099,1042008.0,58000.0,754512.0,24.226333333333333,3.0756666666666668,77.12433333333333,8.151809390149731,0.5038554686944795,35.05109117179283
random,balanced,11700,50000,7549.0,42451.0,36.855,3.137,96.971,0.917,562.327,35.233,196.572,1052796.0,58500.0,761012.0,39.63833333333333,2.4723333333333333,88.96966666666667,11.76855600034827,1.1694701079263776,26.471046547753517
random,balanced,11800,50000,7532.0,42468.0,34.036,3.478,91.928,0.968,551.616,36.404,158.606,1046680.0,59000.0,767512.0,35.797000000000004,3.118,114.75966666666666,9.076735040751164,1.804142178432731,86.1911556270905
random,balanced,11900,50000,7585.0,42415.0,14.401,1.225,60.676,0.64,572.516,38.991,274.201,1074492.0,59500.0,774012.0,41.30433333333333,1.9153333333333336,74.93166666666666,7.359915579225983,1.2568016284733774,39.01816508157878
random,balanced,12000,50000,7475.0,42525.0,39.577,3.139,102.773,0.948,603.29,31.482,184.803,1084440.0,60000.0,780512.0,30.653666666666666,2.907,90.379,4.145046240192424,0.5139036874746082,25.890715478719386
random,balanced,12100,50000,7462.0,42538.0,37.407,3.177,107.259,0.985,554.648,33.758,189.776,1095996.0,60500.0,787012.0,45.773,2.5606666666666666,101.27366666666667,21.10137377044443,1.133093258886193,11.637169859262757
random,balanced,12200,50000,7449.0,42551.0,36.643,3.318,106.772,0.972,593.237,33.799,185.714,1135952.0,61000.0,793512.0,33.458,2.690666666666667,89.38166666666666,1.1490957314340702,1.344641340035823,43.89688857235024
random,balanced,12300,50000,7493.0,42507.0,39.562,3.336,109.947,0.964,585.644,32.684,157.203,1106820.0,61500.0,800012.0,31.999,3.141,99.967,2.2240753134729925,0.702111814456928,19.75589848627493
random,balanced,12400,50000,7504.0,42496.0,37.87,3.342,100.615,0.986,583.992,36.441,174.738,1135328.0,62000.0,806512.0,35.39666666666667,2.8036666666666665,96.91066666666666,4.854493210761894,0.9681447894469779,28.40026947642106
random,balanced,12500,50000,7504.0,42496.0,35.67,3.248,125.067,0.867,594.379,38.239,201.299,1139692.0,62500.0,813012.0,38.309666666666665,2.5636666666666668,99.48666666666666,1.8849937223591315,1.2052735512460786,49.24032585527166
random,balanced,12600,50000,7483.0,42517.0,37.232,3.195,117.327,0.993,611.151,38.543,191.278,274432.0,63000.0,819512.0,38.638666666666666,2.721,103.83800000000001,2.535853768128855,0.8646548444321583,28.555315319568788
random,balanced,12700,50000,7531.0,42469.0,38.27,3.445,130.593,1.025,612.778,36.61,141.455,1155388.0,63500.0,826012.0,34.35566666666667,3.5713333333333335,118.64299999999999,5.070427431029196,1.4267012067469955,33.341789094168305
random,balanced,12800,50000,7572.0,42428.0,53.464,2.696,136.358,1.015,612.351,39.05,183.233,1142912.0,64000.0,832512.0,40.661,2.8826666666666667,117.60133333333334,9.22165012348658,0.612710644050953,35.05557920407725
random,balanced,12900,50000,7555.0,42445.0,37.075,3.783,137.778,0.803,651.182,33.258,132.858,1136436.0,64500.0,839012.0,33.32833333333333,3.969666666666667,130.63633333333334,3.0621058657945395,1.403342201080454,38.796660324483256
random,balanced,13000,50000,7477.0,42523.0,39.57,3.283,132.034,1.003,627.566,40.22,194.96,315392.0,65000.0,845512.0,42.254999999999995,2.9306666666666668,112.935,10.106348054564513,1.6175402107315087,44.51264765209996
random,balanced,13100,50000,7507.0,42493.0,39.99,2.266,132.492,0.992,607.411,41.747,267.723,1187148.0,65500.0,852012.0,46.04933333333333,2.2479999999999998,104.86,10.914182348363685,0.9681255083923778,49.05213888302934
random,balanced,13200,50000,7537.0,42463.0,45.883,3.263,123.918,1.343,623.183,34.414,173.068,1213424.0,66000.0,858512.0,36.787,2.938,109.21233333333333,4.8549097828898935,0.8721634021214143,38.544266685634746
random,balanced,13300,50000,7533.0,42467.0,41.69,3.274,138.858,1.041,621.025,46.444,200.986,1189004.0,66500.0,865012.0,48.55133333333333,2.632,122.26400000000001,7.416062589631594,1.1695999316005452,43.579637343603494
random,balanced,13400,50000,7514.0,42486.0,40.1,3.093,147.09,1.072,608.491,51.607,204.92,1198632.0,67000.0,871512.0,54.461666666666666,2.5836666666666663,130.986,12.849074765652714,1.1573527264120187,39.242832122567314
random,balanced,13500,50000,7557.0,42443.0,40.178,3.519,151.814,1.125,633.362,44.582,149.659,1252956.0,67500.0,878012.0,42.428000000000004,3.504,145.20266666666666,7.694544300996648,0.9835857868025547,30.409870968705743
random,balanced,13600,50000,7560.0,42440.0,43.476,3.286,141.253,1.186,637.559,42.986,192.781,1221248.0,68000.0,884512.0,39.87133333333333,3.0909999999999997,124.948,5.54438430606441,0.46336918326535254,34.09953446896306
random,balanced,13700,50000,7501.0,42499.0,30.829,2.067,141.472,1.203,648.746,42.049,202.586,819200.0,68500.0,891012.0,50.43333333333334,2.3473333333333333,116.34066666666666,15.595005172597205,1.1944330593772652,54.514110992781795
random,balanced,13800,50000,7573.0,42427.0,42.767,2.92,156.257,0.846,675.342,53.522,231.4,1263432.0,69000.0,897512.0,62.328,2.4246666666666665,133.07533333333333,21.080788315430706,1.2847323975573022,42.98739797118842
random,balanced,13900,50000,7477.0,42523.0,42.782,3.512,151.533,1.075,611.508,43.567,174.134,1289460.0,69500.0,904012.0,43.56433333333334,3.0796666666666668,133.97166666666666,0.41200647244106803,0.8918936782673894,38.01939434464117
random,balanced,14000,50000,7480.0,42520.0,44.028,3.746,155.773,1.118,648.169,41.582,173.021,548864.0,70000.0,910512.0,43.60466666666667,3.3379999999999996,128.29033333333334,13.503099878669836,1.920779008631654,48.50918558719919
random,balanced,14100,50000,7464.0,42536.0,47.254,3.317,157.065,0.817,649.511,47.346,191.754,1280924.0,70500.0,917012.0,42.169000000000004,3.0933333333333337,133.49666666666667,10.175464952521827,0.44938884424664277,47.86543713718004
random,balanced,14200,50000,7538.0,42462.0,43.552,3.378,149.579,1.146,684.612,43.246,197.933,1283672.0,71000.0,923512.0,39.136,3.1343333333333336,126.21933333333334,11.240432331543124,0.493854566986409,50.94899292756761
random,balanced,14300,50000,7507.0,42493.0,41.748,2.988,149.803,0.844,666.652,43.422,182.725,1292564.0,71500.0,930012.0,45.53,2.9363333333333337,133.913,3.9910085191590388,0.7388560978521688,35.25097432696009
random,balanced,14400,50000,7478.0,42522.0,44.047,3.155,162.932,1.025,647.964,48.831,219.686,1299864.0,72000.0,936512.0,49.57533333333333,2.6316666666666664,130.79133333333334,1.809230315170883,1.2398081840887056,61.939548992007786
random,balanced,14500,50000,7498.0,42502.0,41.93,2.602,146.882,0.557,691.984,48.72,214.189,1318172.0,72500.0,943012.0,48.879333333333335,2.384333333333333,119.84566666666667,7.498269755972596,1.0407143380069928,59.22989887154404
random,balanced,14600,50000,7473.0,42527.0,44.828,2.994,160.913,0.858,672.485,55.023,224.648,1336720.0,73000.0,949512.0,60.275666666666666,2.5143333333333335,138.488,16.309234327010362,1.2053432429533644,42.1749555423595
random,balanced,14700,50000,7512.0,42488.0,43.323,3.66,167.528,0.707,687.689,44.757,196.188,1346660.0,73500.0,956012.0,43.58599999999999,2.920666666666667,129.91166666666666,2.9530887219993915,1.3557231772501839,65.26688272265906
random,balanced,14800,50000,7526.0,42474.0,44.517,3.41,152.083,1.666,673.316,47.23,195.006,1399792.0,74000.0,962512.0,46.903999999999996,2.9726666666666666,139.23833333333332,2.709747589721226,0.7950134170775569,37.46642263858844
random,balanced,14900,50000,7542.0,42458.0,44.772,3.301,166.03,1.078,688.583,52.485,230.613,1357308.0,74500.0,969012.0,57.98500000000001,3.097,148.51266666666666,26.307786470929095,1.7768049977417328,36.754852867796025
